ensembl_id,gene_symbol,alias,alias_norm,source
ENSMUSG00000056605,KRT72,Krt72-ps,krt72ps,ensembl:mouse
ENSMUSG00000019775,RGS17,6430507P11Rik,6430507p11rik,ensembl:mouse
ENSMUSG00000019775,RGS17,RGSZ2,rgsz2,ensembl:mouse
ENSMUSG00000060508,NLRP9B,Nalp-delta,nalpdelta,ensembl:mouse
ENSMUSG00000060508,NLRP9B,Nalp9b,nalp9b,ensembl:mouse
ENSMUSG00000028645,SLC2A1,Glut-1,glut1,ensembl:mouse
ENSMUSG00000028645,SLC2A1,M100200,m100200,ensembl:mouse
ENSMUSG00000028645,SLC2A1,Rgsc200,rgsc200,ensembl:mouse
ENSMUSG00000014850,MSH3,D13Em1,d13em1,ensembl:mouse
ENSMUSG00000014850,MSH3,Rep-3,rep3,ensembl:mouse
ENSMUSG00000081538,RPS13-PS8,Gm13636,gm13636,ensembl:mouse
ENSMUSG00000080865,EIF1-PS3,Eif1-ps,eif1ps,ensembl:mouse
ENSMUSG00000080865,EIF1-PS3,Gm13637,gm13637,ensembl:mouse
ENSMUSG00000083279,PEX13-PS,Gm13638,gm13638,ensembl:mouse
ENSMUSG00000081957,AK3L2-PS,Ak3l2,ak3l2,ensembl:mouse
ENSMUSG00000026740,DNAJC1,4733401K02Rik,4733401k02rik,ensembl:mouse
ENSMUSG00000026740,DNAJC1,D230036H06Rik,d230036h06rik,ensembl:mouse
ENSMUSG00000026740,DNAJC1,Dnajl1,dnajl1,ensembl:mouse
ENSMUSG00000026740,DNAJC1,ERdj1,erdj1,ensembl:mouse
ENSMUSG00000026740,DNAJC1,MTJ1,mtj1,ensembl:mouse
ENSMUSG00000071547,NT5DC2,2510015F01Rik,2510015f01rik,ensembl:mouse
ENSMUSG00000078653,CNTD1,1700051C09Rik,1700051c09rik,ensembl:mouse
ENSMUSG00000078653,CNTD1,5430417M23Rik,5430417m23rik,ensembl:mouse
ENSMUSG00000064201,KRT2,Krt2-17,krt217,ensembl:mouse
ENSMUSG00000064201,KRT2,Krt2-2,krt22,ensembl:mouse
ENSMUSG00000064201,KRT2,Krt2e,krt2e,ensembl:mouse
ENSMUSG00000076398,MIR676,mir 676,mir676,ensembl:mouse
ENSMUSG00000076398,MIR676,Mirn676,mirn676,ensembl:mouse
ENSMUSG00000076398,MIR676,mmu-mir-676,mmumir676,ensembl:mouse
ENSMUSG00000031220,AWAT2,9430062J17Rik,9430062j17rik,ensembl:mouse
ENSMUSG00000031220,AWAT2,Dgat2l4,dgat2l4,ensembl:mouse
ENSMUSG00000027861,CASQ2,cardiac calsequestrin,cardiaccalsequestrin,ensembl:mouse
ENSMUSG00000027861,CASQ2,cCSQ,ccsq,ensembl:mouse
ENSMUSG00000027861,CASQ2,Csq2,csq2,ensembl:mouse
ENSMUSG00000027861,CASQ2,ESTM52,estm52,ensembl:mouse
ENSMUSG00000050663,TRHDE,9330155P21Rik,9330155p21rik,ensembl:mouse
ENSMUSG00000039989,CBX4,MPc2,mpc2,ensembl:mouse
ENSMUSG00000039989,CBX4,PC2,pc2,ensembl:mouse
ENSMUSG00000030539,SEMA4B,Semac,semac,ensembl:mouse
ENSMUSG00000030539,SEMA4B,SemC,semc,ensembl:mouse
ENSMUSG00000046834,KRT1,Krt-2.1,krt21,ensembl:mouse
ENSMUSG00000022681,NTAN1,asparagine-specific N-terminal amidase,asparaginespecificnterminalamidase,ensembl:mouse
ENSMUSG00000051582,OTUD6A,EG408193,eg408193,ensembl:mouse
ENSMUSG00000031012,CASK,DXPri1,dxpri1,ensembl:mouse
ENSMUSG00000031012,CASK,DXRib1,dxrib1,ensembl:mouse
ENSMUSG00000031012,CASK,LIN-2,lin2,ensembl:mouse
ENSMUSG00000031012,CASK,mLin-2,mlin2,ensembl:mouse
ENSMUSG00000031012,CASK,Pals3,pals3,ensembl:mouse
ENSMUSG00000067594,KRT77,4732484G22Rik,4732484g22rik,ensembl:mouse
ENSMUSG00000032624,EML4,4930443C24Rik,4930443c24rik,ensembl:mouse
ENSMUSG00000088552,MIR1957A,mmu-mir-1957,mmumir1957,ensembl:mouse
ENSMUSG00000088552,MIR1957A,mmu-mir-1957a,mmumir1957a,ensembl:mouse
ENSMUSG00000008604,UBQLN4,UBIN,ubin,ensembl:mouse
ENSMUSG00000045268,ZFP691,6430544H17Rik,6430544h17rik,ensembl:mouse
ENSMUSG00000027620,RBM39,1500012C14Rik,1500012c14rik,ensembl:mouse
ENSMUSG00000027620,RBM39,2310040E03Rik,2310040e03rik,ensembl:mouse
ENSMUSG00000027620,RBM39,B330012G18Rik,b330012g18rik,ensembl:mouse
ENSMUSG00000027620,RBM39,caper,caper,ensembl:mouse
ENSMUSG00000027620,RBM39,Caper alpha,caperalpha,ensembl:mouse
ENSMUSG00000027620,RBM39,Rnpc2,rnpc2,ensembl:mouse
ENSMUSG00000070103,MIR488,mir 488,mir488,ensembl:mouse
ENSMUSG00000070103,MIR488,Mirn488,mirn488,ensembl:mouse
ENSMUSG00000070103,MIR488,mmu-mir-488,mmumir488,ensembl:mouse
ENSMUSG00000026620,MARK1,B930025N23Rik,b930025n23rik,ensembl:mouse
ENSMUSG00000026620,MARK1,Emk3,emk3,ensembl:mouse
ENSMUSG00000061859,PATJ,Cipp,cipp,ensembl:mouse
ENSMUSG00000061859,PATJ,Inadl,inadl,ensembl:mouse
ENSMUSG00000020654,ADCY3,AC3,ac3,ensembl:mouse
ENSMUSG00000020654,ADCY3,ACIII,aciii,ensembl:mouse
ENSMUSG00000075402,KRT76,2310001L23Rik,2310001l23rik,ensembl:mouse
ENSMUSG00000098704,MIR6934,mmu-mir-6934,mmumir6934,ensembl:mouse
ENSMUSG00000035086,BECN1,Atg6,atg6,ensembl:mouse
ENSMUSG00000020130,TBC1D15,4432405K22Rik,4432405k22rik,ensembl:mouse
ENSMUSG00000020130,TBC1D15,Ly6dl,ly6dl,ensembl:mouse
ENSMUSG00000021707,DHFR,8430436I03Rik,8430436i03rik,ensembl:mouse
ENSMUSG00000068015,LRCH1,4832412D13Rik,4832412d13rik,ensembl:mouse
ENSMUSG00000068015,LRCH1,Chdc1,chdc1,ensembl:mouse
ENSMUSG00000059668,KRT4,K4,k4,ensembl:mouse
ENSMUSG00000059668,KRT4,Krt-2.4,krt24,ensembl:mouse
ENSMUSG00000095201,VMN1R91,Gm8442,gm8442,ensembl:mouse
ENSMUSG00000041355,SSR2,TRAPbeta,trapbeta,ensembl:mouse
ENSMUSG00000076143,MIR708,mir 708,mir708,ensembl:mouse
ENSMUSG00000076143,MIR708,Mirn708,mirn708,ensembl:mouse
ENSMUSG00000076143,MIR708,mmu-mir-708,mmumir708,ensembl:mouse
ENSMUSG00000099030,MIR6394,mmu-mir-6394,mmumir6394,ensembl:mouse
ENSMUSG00000096152,VMN1R240,Gm16442,gm16442,ensembl:mouse
ENSMUSG00000026155,SMAP1,1700056O10Rik,1700056o10rik,ensembl:mouse
ENSMUSG00000026155,SMAP1,4921514B13Rik,4921514b13rik,ensembl:mouse
ENSMUSG00000026155,SMAP1,4921525H11Rik,4921525h11rik,ensembl:mouse
ENSMUSG00000082780,RPS11-PS5,Gm8329,gm8329,ensembl:mouse
ENSMUSG00000096164,VMN1R93,V1rd21,v1rd21,ensembl:mouse
ENSMUSG00000070084,MIR486,mir 486,mir486,ensembl:mouse
ENSMUSG00000070084,MIR486,Mirn486,mirn486,ensembl:mouse
ENSMUSG00000070084,MIR486,mmu-mir-486,mmumir486,ensembl:mouse
ENSMUSG00000106471,MIR3107,mmu-mir-3107,mmumir3107,ensembl:mouse
ENSMUSG00000063672,NKX6-3,9130417I07Rik,9130417i07rik,ensembl:mouse
ENSMUSG00000063672,NKX6-3,Nkx6.3,nkx63,ensembl:mouse
ENSMUSG00000021540,SMAD5,Madh5,madh5,ensembl:mouse
ENSMUSG00000021540,SMAD5,MusMLP,musmlp,ensembl:mouse
ENSMUSG00000021540,SMAD5,Smad 5,smad5,ensembl:mouse
ENSMUSG00000053049,GM15413,ENSMUSG00000053049,ensmusg00000053049,ensembl:mouse
ENSMUSG00000022523,FGF12,Fhf1,fhf1,ensembl:mouse
ENSMUSG00000094011,VMN1R94,Gm6160,gm6160,ensembl:mouse
ENSMUSG00000094735,VMN1R95,Gm17331,gm17331,ensembl:mouse
ENSMUSG00000031545,GPAT4,Agpat6,agpat6,ensembl:mouse
ENSMUSG00000094298,VMN1R241,Gm6164,gm6164,ensembl:mouse
ENSMUSG00000094757,VMN1R242,Gm4498,gm4498,ensembl:mouse
ENSMUSG00000095745,VMN1R243,Gm4133,gm4133,ensembl:mouse
ENSMUSG00000094160,VMN1R-PS79,Gm652,gm652,ensembl:mouse
ENSMUSG00000095806,VMN1R244,Gm5728,gm5728,ensembl:mouse
ENSMUSG00000096386,VMN1R100,Gm10671,gm10671,ensembl:mouse
ENSMUSG00000094545,VMN1R101,Gm4135,gm4135,ensembl:mouse
ENSMUSG00000040209,ZFP704,Gig1,gig1,ensembl:mouse
ENSMUSG00000050463,KRT78,2310030B04Rik,2310030b04rik,ensembl:mouse
ENSMUSG00000096663,VMN1R103,Gm8474,gm8474,ensembl:mouse
ENSMUSG00000050945,ZFP438,9430091M14Rik,9430091m14rik,ensembl:mouse
ENSMUSG00000050945,ZFP438,B830013J05Rik,b830013j05rik,ensembl:mouse
ENSMUSG00000096903,VMN1R104,Gm8477,gm8477,ensembl:mouse
ENSMUSG00000096761,VMN1R245,Gm5726,gm5726,ensembl:mouse
ENSMUSG00000076064,MIR690,mir 690,mir690,ensembl:mouse
ENSMUSG00000076064,MIR690,Mirn690,mirn690,ensembl:mouse
ENSMUSG00000076064,MIR690,mmu-mir-690,mmumir690,ensembl:mouse
ENSMUSG00000051065,MB21D2,1600021P15Rik,1600021p15rik,ensembl:mouse
ENSMUSG00000095837,VMN1R246,Gm4141,gm4141,ensembl:mouse
ENSMUSG00000022525,PLAAT1,2810012B06Rik,2810012b06rik,ensembl:mouse
ENSMUSG00000022525,PLAAT1,A-C1,ac1,ensembl:mouse
ENSMUSG00000022525,PLAAT1,Hrasls,hrasls,ensembl:mouse
ENSMUSG00000049382,KRT8,Card2,card2,ensembl:mouse
ENSMUSG00000049382,KRT8,cytokeratin 8,cytokeratin8,ensembl:mouse
ENSMUSG00000049382,KRT8,EndoA,endoa,ensembl:mouse
ENSMUSG00000049382,KRT8,K8,k8,ensembl:mouse
ENSMUSG00000049382,KRT8,Krt-2.8,krt28,ensembl:mouse
ENSMUSG00000049382,KRT8,TROMA-1,troma1,ensembl:mouse
ENSMUSG00000095275,VMN1R107,Gm4519,gm4519,ensembl:mouse
ENSMUSG00000095275,VMN1R107,Gm9609,gm9609,ensembl:mouse
ENSMUSG00000095275,VMN1R107,Vmn1r110,vmn1r110,ensembl:mouse
ENSMUSG00000092487,VMN1R-PS71,Gm8491,gm8491,ensembl:mouse
ENSMUSG00000092487,VMN1R-PS71,Gm8562,gm8562,ensembl:mouse
ENSMUSG00000092487,VMN1R-PS71,Vmn1r-ps72,vmn1rps72,ensembl:mouse
ENSMUSG00000095768,VMN1R111,Gm8559,gm8559,ensembl:mouse
ENSMUSG00000031546,GINS4,2810037C03Rik,2810037c03rik,ensembl:mouse
ENSMUSG00000031546,GINS4,4933405K01Rik,4933405k01rik,ensembl:mouse
ENSMUSG00000031546,GINS4,SLD5,sld5,ensembl:mouse
ENSMUSG00000006740,KIF5B,Khc,khc,ensembl:mouse
ENSMUSG00000006740,KIF5B,kinesin heavy chain,kinesinheavychain,ensembl:mouse
ENSMUSG00000015341,GOLGA7,C130038N16Rik,c130038n16rik,ensembl:mouse
ENSMUSG00000015341,GOLGA7,GCP16,gcp16,ensembl:mouse
ENSMUSG00000015341,GOLGA7,GOLGA3AP1,golga3ap1,ensembl:mouse
ENSMUSG00000015341,GOLGA7,HSPC041,hspc041,ensembl:mouse
ENSMUSG00000025369,SMARCC2,5930405J04Rik,5930405j04rik,ensembl:mouse
ENSMUSG00000026154,SDHAF4,1110058L19Rik,1110058l19rik,ensembl:mouse
ENSMUSG00000027508,PAG1,Cbp,cbp,ensembl:mouse
ENSMUSG00000027508,PAG1,F730007C19Rik,f730007c19rik,ensembl:mouse
ENSMUSG00000022680,PDXDC1,2210010A19Rik,2210010a19rik,ensembl:mouse
ENSMUSG00000023043,KRT18,CK18,ck18,ensembl:mouse
ENSMUSG00000023043,KRT18,Endo B,endob,ensembl:mouse
ENSMUSG00000023043,KRT18,K18,k18,ensembl:mouse
ENSMUSG00000023043,KRT18,Krt1-18,krt118,ensembl:mouse
ENSMUSG00000032171,PIN1,0610025L01Rik,0610025l01rik,ensembl:mouse
ENSMUSG00000032171,PIN1,D9Bwg1161e,d9bwg1161e,ensembl:mouse
ENSMUSG00000021725,PARP8,2810430O08Rik,2810430o08rik,ensembl:mouse
ENSMUSG00000021725,PARP8,D13Ertd275e,d13ertd275e,ensembl:mouse
ENSMUSG00000073530,PAPPA2,PAPP-A2,pappa2,ensembl:mouse
ENSMUSG00000073530,PAPPA2,Pappe,pappe,ensembl:mouse
ENSMUSG00000073530,PAPPA2,PLAC3,plac3,ensembl:mouse
ENSMUSG00000073530,PAPPA2,placenta-specific 3,placentaspecific3,ensembl:mouse
ENSMUSG00000073530,PAPPA2,pregnancy-associated plasma preproprotein-A2,pregnancyassociatedplasmapreproproteina2,ensembl:mouse
ENSMUSG00000073530,PAPPA2,pregnancy-associated plasma protein-E,pregnancyassociatedplasmaproteine,ensembl:mouse
ENSMUSG00000032119,HINFP,DKFZp434F162,dkfzp434f162,ensembl:mouse
ENSMUSG00000032119,HINFP,Mizf,mizf,ensembl:mouse
ENSMUSG00000058655,EIF4B,2310046H11Rik,2310046h11rik,ensembl:mouse
ENSMUSG00000027859,NGF,Ngfb,ngfb,ensembl:mouse
ENSMUSG00000039963,CCDC40,B930008I02Rik,b930008i02rik,ensembl:mouse
ENSMUSG00000031548,SFRP1,2210415K03Rik,2210415k03rik,ensembl:mouse
ENSMUSG00000031548,SFRP1,sFRP-1,sfrp1,ensembl:mouse
ENSMUSG00000094284,VMN1R112,Gm16444,gm16444,ensembl:mouse
ENSMUSG00000030538,CIB1,Kip,kip,ensembl:mouse
ENSMUSG00000037492,ZMAT4,9630048M01Rik,9630048m01rik,ensembl:mouse
ENSMUSG00000028163,NFKB1,NF kappaB1,nfkappab1,ensembl:mouse
ENSMUSG00000028163,NFKB1,NF-kappaB,nfkappab,ensembl:mouse
ENSMUSG00000028163,NFKB1,NF-kappaB p50,nfkappabp50,ensembl:mouse
ENSMUSG00000028163,NFKB1,nuclear factor kappaB p50,nuclearfactorkappabp50,ensembl:mouse
ENSMUSG00000028163,NFKB1,p50,p50,ensembl:mouse
ENSMUSG00000028163,NFKB1,p50 subunit of NF kappaB,p50subunitofnfkappab,ensembl:mouse
ENSMUSG00000028163,NFKB1,p50/p105,p50p105,ensembl:mouse
ENSMUSG00000042286,STAB1,MS-1,ms1,ensembl:mouse
ENSMUSG00000032172,OLFM2,A030009A06Rik,a030009a06rik,ensembl:mouse
ENSMUSG00000040782,COP1,Cop1,cop1,ensembl:mouse
ENSMUSG00000040782,COP1,Rfwd2,rfwd2,ensembl:mouse
ENSMUSG00000108172,POU5F1-RS5,Gm21054,gm21054,ensembl:mouse
ENSMUSG00000108172,POU5F1-RS5,Otf3-rs5,otf3rs5,ensembl:mouse
ENSMUSG00000108172,POU5F1-RS5,Otf3e,otf3e,ensembl:mouse
ENSMUSG00000067591,KLRA3,5E6,5e6,ensembl:mouse
ENSMUSG00000067591,KLRA3,Ly49C,ly49c,ensembl:mouse
ENSMUSG00000067591,KLRA3,Nk-2,nk2,ensembl:mouse
ENSMUSG00000067591,KLRA3,NK-2.1,nk21,ensembl:mouse
ENSMUSG00000037003,TNS2,nep,nep,ensembl:mouse
ENSMUSG00000037003,TNS2,nph,nph,ensembl:mouse
ENSMUSG00000037003,TNS2,Tenc1,tenc1,ensembl:mouse
ENSMUSG00000073640,RPL27-PS3,Gm6199,gm6199,ensembl:mouse
ENSMUSG00000024240,EPC1,2400007E14Rik,2400007e14rik,ensembl:mouse
ENSMUSG00000024240,EPC1,5730566F07Rik,5730566f07rik,ensembl:mouse
ENSMUSG00000024240,EPC1,A930032N02Rik,a930032n02rik,ensembl:mouse
ENSMUSG00000079853,KLRA1,Ly49A,ly49a,ensembl:mouse
ENSMUSG00000079853,KLRA1,Ly49o<129>,ly49o129,ensembl:mouse
ENSMUSG00000025234,ARIH1,UIP77,uip77,ensembl:mouse
ENSMUSG00000056313,TCIM,1810011O10Rik,1810011o10rik,ensembl:mouse
ENSMUSG00000109237,9130214F15RIK,Gm44642,gm44642,ensembl:mouse
ENSMUSG00000031549,IDO2,C230043N17Rik,c230043n17rik,ensembl:mouse
ENSMUSG00000031549,IDO2,Ido2,ido2,ensembl:mouse
ENSMUSG00000031549,IDO2,Indol1,indol1,ensembl:mouse
ENSMUSG00000084957,BBIP1,2310002J21Rik,2310002j21rik,ensembl:mouse
ENSMUSG00000084957,BBIP1,2610002B11Rik,2610002b11rik,ensembl:mouse
ENSMUSG00000084957,BBIP1,4930560M04Rik,4930560m04rik,ensembl:mouse
ENSMUSG00000084957,BBIP1,Ncrna00081,ncrna00081,ensembl:mouse
ENSMUSG00000000631,MYO18A,MyoPDZ,myopdz,ensembl:mouse
ENSMUSG00000050973,GDPGP1,D330012F22Rik,d330012f22rik,ensembl:mouse
ENSMUSG00000031551,IDO1,Ido,ido,ensembl:mouse
ENSMUSG00000031551,IDO1,Indo,indo,ensembl:mouse
ENSMUSG00000004508,GAB2,D130058I17Rik,d130058i17rik,ensembl:mouse
ENSMUSG00000004508,GAB2,p97,p97,ensembl:mouse
ENSMUSG00000020652,CENPO,2810429O05Rik,2810429o05rik,ensembl:mouse
ENSMUSG00000020652,CENPO,8430427C03Rik,8430427c03rik,ensembl:mouse
ENSMUSG00000020652,CENPO,D12Ertd482e,d12ertd482e,ensembl:mouse
ENSMUSG00000030187,KLRA2,Ly49b,ly49b,ensembl:mouse
ENSMUSG00000024976,SHOC2,soc-2 (suppressor of clear) homolog (C. elegans),soc2suppressorofclearhomologcelegans,ensembl:mouse
ENSMUSG00000024976,SHOC2,Sur-8,sur8,ensembl:mouse
ENSMUSG00000005534,INSR,4932439J01Rik,4932439j01rik,ensembl:mouse
ENSMUSG00000005534,INSR,CD220,cd220,ensembl:mouse
ENSMUSG00000005534,INSR,D630014A15Rik,d630014a15rik,ensembl:mouse
ENSMUSG00000005534,INSR,IR,ir,ensembl:mouse
ENSMUSG00000005534,INSR,IR-A,ira,ensembl:mouse
ENSMUSG00000005534,INSR,IR-B,irb,ensembl:mouse
ENSMUSG00000090516,RPS11-PS1,Gm6202,gm6202,ensembl:mouse
ENSMUSG00000049526,TMEM202,4930425N13Rik,4930425n13rik,ensembl:mouse
ENSMUSG00000065507,MIR204,Mirn204,mirn204,ensembl:mouse
ENSMUSG00000065507,MIR204,mmu-mir-204,mmumir204,ensembl:mouse
ENSMUSG00000033717,ADRA2A,Adra-2,adra2,ensembl:mouse
ENSMUSG00000033717,ADRA2A,Adra-2a,adra2a,ensembl:mouse
ENSMUSG00000033717,ADRA2A,alpha(2A)AR,alpha2aar,ensembl:mouse
ENSMUSG00000033717,ADRA2A,alpha2A,alpha2a,ensembl:mouse
ENSMUSG00000033717,ADRA2A,alpha2A-adrenergic receptor,alpha2aadrenergicreceptor,ensembl:mouse
ENSMUSG00002074853,SCARNA3A,MBI-114,mbi114,ensembl:mouse
ENSMUSG00000105399,MIR1843B,mmu-mir-1843b,mmumir1843b,ensembl:mouse
ENSMUSG00000094085,VMN1R114,Gm10669,gm10669,ensembl:mouse
ENSMUSG00000039318,RAB3GAP2,1110059F07Rik,1110059f07rik,ensembl:mouse
ENSMUSG00000091435,VMN1R115,Gm8549,gm8549,ensembl:mouse
ENSMUSG00000030092,CNTN6,NB-3,nb3,ensembl:mouse
ENSMUSG00000024978,GPAM,GPAT1,gpat1,ensembl:mouse
ENSMUSG00000095973,VMN1R116,Gm8547,gm8547,ensembl:mouse
ENSMUSG00000096737,VMN1R117,Gm8544,gm8544,ensembl:mouse
ENSMUSG00000035713,USP35,LOC244144,loc244144,ensembl:mouse
ENSMUSG00000035713,USP35,LOC381901,loc381901,ensembl:mouse
ENSMUSG00000084514,MIR1893,Mirn1893,mirn1893,ensembl:mouse
ENSMUSG00000084514,MIR1893,mmu-mir-1893,mmumir1893,ensembl:mouse
ENSMUSG00000025232,HEXA,Hex-1,hex1,ensembl:mouse
ENSMUSG00000056608,CHD9,1810014J18Rik,1810014j18rik,ensembl:mouse
ENSMUSG00000056608,CHD9,9030205D12Rik,9030205d12rik,ensembl:mouse
ENSMUSG00000056608,CHD9,A330063D19Rik,a330063d19rik,ensembl:mouse
ENSMUSG00000056608,CHD9,AD013,ad013,ensembl:mouse
ENSMUSG00000096199,PTRHD1,2410017P09Rik,2410017p09rik,ensembl:mouse
ENSMUSG00000042472,ZFP410,D12Ertd748e,d12ertd748e,ensembl:mouse
ENSMUSG00000048939,ATP13A5,C630015F21Rik,c630015f21rik,ensembl:mouse
ENSMUSG00000094589,VMN1R118,Gm8542,gm8542,ensembl:mouse
ENSMUSG00000045467,TTLL13,1700111A04Rik,1700111a04rik,ensembl:mouse
ENSMUSG00000041440,GK5,C330018K18Rik,c330018k18rik,ensembl:mouse
ENSMUSG00000041440,GK5,G630067D24Rik,g630067d24rik,ensembl:mouse
ENSMUSG00000038116,PHF20,6820402O20Rik,6820402o20rik,ensembl:mouse
ENSMUSG00000031221,IGBP1,alpha 4,alpha4,ensembl:mouse
ENSMUSG00000031221,IGBP1,p52,p52,ensembl:mouse
ENSMUSG00000031221,IGBP1,Pc52,pc52,ensembl:mouse
ENSMUSG00000031221,IGBP1,Tap42,tap42,ensembl:mouse
ENSMUSG00000110086,SMIM32,Gm45623,gm45623,ensembl:mouse
ENSMUSG00000117652,GM2350,LOC100039635,loc100039635,ensembl:mouse
ENSMUSG00000061013,MKX,9430023B20Rik,9430023b20rik,ensembl:mouse
ENSMUSG00000061013,MKX,Irxl1,irxl1,ensembl:mouse
ENSMUSG00000045034,ANKRD34B,6430502M16Rik,6430502m16rik,ensembl:mouse
ENSMUSG00000044952,KCTD21,EG622320,eg622320,ensembl:mouse
ENSMUSG00000094010,VMN1R119,Gm1447,gm1447,ensembl:mouse
ENSMUSG00000094010,VMN1R119,LOC384696,loc384696,ensembl:mouse
ENSMUSG00000094501,VMN1R-PS73,Gm4163,gm4163,ensembl:mouse
ENSMUSG00000093986,VMN1R120,Gm5730,gm5730,ensembl:mouse
ENSMUSG00000092616,VMN1R-PS74,Gm9607,gm9607,ensembl:mouse
ENSMUSG00000094680,VMN1R121,Gm8533,gm8533,ensembl:mouse
ENSMUSG00000047084,NGRN,neurite outgrowth associated protein,neuriteoutgrowthassociatedprotein,ensembl:mouse
ENSMUSG00000067597,DGAT2L6,9930021F22Rik,9930021f22rik,ensembl:mouse
ENSMUSG00000027533,FABP5,Fabpe E-FABP,fabpeefabp,ensembl:mouse
ENSMUSG00000027533,FABP5,Klbp,klbp,ensembl:mouse
ENSMUSG00000027533,FABP5,mal1,mal1,ensembl:mouse
ENSMUSG00000027533,FABP5,"Unknown Klbp, keratinocyte lipid binding protein",unknownklbpkeratinocytelipidbindingprotein,ensembl:mouse
ENSMUSG00000061802,ODAD2,4930463I21Rik,4930463i21rik,ensembl:mouse
ENSMUSG00000061802,ODAD2,Armc4,armc4,ensembl:mouse
ENSMUSG00000061802,ODAD2,b2b227.1Clo,b2b2271clo,ensembl:mouse
ENSMUSG00000061802,ODAD2,b2b643Clo,b2b643clo,ensembl:mouse
ENSMUSG00000094001,VMN1R122,Gm5729,gm5729,ensembl:mouse
ENSMUSG00000035704,ALG8,LOC381903,loc381903,ensembl:mouse
ENSMUSG00000034334,FAM151B,4930405M20Rik,4930405m20rik,ensembl:mouse
ENSMUSG00000041147,BRCA2,Fancd1,fancd1,ensembl:mouse
ENSMUSG00000041147,BRCA2,RAB163,rab163,ensembl:mouse
ENSMUSG00000021997,LRRC63,4921509B22Rik,4921509b22rik,ensembl:mouse
ENSMUSG00000049230,MYEF2L,Gm9833,gm9833,ensembl:mouse
ENSMUSG00000052468,PMP2,P2,p2,ensembl:mouse
ENSMUSG00000021728,EMB,Gp70,gp70,ensembl:mouse
ENSMUSG00000027528,FABP9,1700007P10Rik,1700007p10rik,ensembl:mouse
ENSMUSG00000027528,FABP9,Tlbp,tlbp,ensembl:mouse
ENSMUSG00000021998,LCP1,D14Ertd310e,d14ertd310e,ensembl:mouse
ENSMUSG00000021998,LCP1,L-fimbrin,lfimbrin,ensembl:mouse
ENSMUSG00000021998,LCP1,L-plastin,lplastin,ensembl:mouse
ENSMUSG00000021998,LCP1,Pls2,pls2,ensembl:mouse
ENSMUSG00000046229,SCAND1,2310003H23Rik,2310003h23rik,ensembl:mouse
ENSMUSG00000046229,SCAND1,Leap1,leap1,ensembl:mouse
ENSMUSG00000046229,SCAND1,PGC-2,pgc2,ensembl:mouse
ENSMUSG00000046229,SCAND1,Ppargc2,ppargc2,ensembl:mouse
ENSMUSG00000027238,FRMD5,1500032A09Rik,1500032a09rik,ensembl:mouse
ENSMUSG00000027238,FRMD5,A930004K21Rik,a930004k21rik,ensembl:mouse
ENSMUSG00000030188,MAGOHB,2010012C16Rik,2010012c16rik,ensembl:mouse
ENSMUSG00000030188,MAGOHB,Magoh-rs1,magohrs1,ensembl:mouse
ENSMUSG00000024979,TECTB,Tctnb,tctnb,ensembl:mouse
ENSMUSG00000024979,TECTB,[b]-tectorin,btectorin,ensembl:mouse
ENSMUSG00000015665,AWAT1,Dgat2l3,dgat2l3,ensembl:mouse
ENSMUSG00000062515,FABP4,422/aP2,422ap2,ensembl:mouse
ENSMUSG00000062515,FABP4,ALBP/Ap2,albpap2,ensembl:mouse
ENSMUSG00000062515,FABP4,Ap2,ap2,ensembl:mouse
ENSMUSG00000062515,FABP4,Lbpl,lbpl,ensembl:mouse
ENSMUSG00000030647,NDUFC2,14.5b subunit of the NADH-ubiquinone dehydrogenase complex,145bsubunitofthenadhubiquinonedehydrogenasecomplex,ensembl:mouse
ENSMUSG00000030647,NDUFC2,1810004I06Rik,1810004i06rik,ensembl:mouse
ENSMUSG00000030647,NDUFC2,2010300P09Rik,2010300p09rik,ensembl:mouse
ENSMUSG00000030647,NDUFC2,G1,g1,ensembl:mouse
ENSMUSG00000069520,TMEM19,2810428F02Rik,2810428f02rik,ensembl:mouse
ENSMUSG00000078346,H2AL1N,Gm5382,gm5382,ensembl:mouse
ENSMUSG00000035686,THRSP,S14,s14,ensembl:mouse
ENSMUSG00000035686,THRSP,Spot 14,spot14,ensembl:mouse
ENSMUSG00000027858,TSPAN2,6330415F13Rik,6330415f13rik,ensembl:mouse
ENSMUSG00000027858,TSPAN2,B230119D02Rik,b230119d02rik,ensembl:mouse
ENSMUSG00000044359,P2RY4,P2Y4,p2y4,ensembl:mouse
ENSMUSG00000044359,P2RY4,P2Y4R,p2y4r,ensembl:mouse
ENSMUSG00000004098,COL5A3,Pro-alpha3(V),proalpha3v,ensembl:mouse
ENSMUSG00000051727,KCTD14,AI449310,ai449310,ensembl:mouse
ENSMUSG00000051727,KCTD14,D7Ertd760e,d7ertd760e,ensembl:mouse
ENSMUSG00002075146,SNORA36B,MBI-87,mbi87,ensembl:mouse
ENSMUSG00000105770,MIR664,mmu-mir-664,mmumir664,ensembl:mouse
ENSMUSG00000063558,AOX1,Aox-1,aox1,ensembl:mouse
ENSMUSG00000063558,AOX1,Aox-2,aox2,ensembl:mouse
ENSMUSG00000063558,AOX1,retinal oxidase,retinaloxidase,ensembl:mouse
ENSMUSG00000082838,GM14519,EG628627,eg628627,ensembl:mouse
